user_id,item_id,rating,timestamp
75,3180,3,2025-09-30 14:39:12.050915144
75,2670,4,2025-10-01 03:48:22.587744556
75,1389,3,2025-10-02 21:19:56.532470393
75,2907,4,2025-10-10 01:37:13.074641440
75,3287,1,2025-10-10 05:23:54.277592756
75,1265,2,2025-10-12 03:29:13.351200249
75,2950,3,2025-10-19 02:21:09.446217082
75,3353,3,2025-10-21 03:12:15.198403858
75,3357,2,2025-10-22 06:20:53.704633921
76,1577,2,2024-10-26 07:47:23.254683540
76,459,3,2024-10-27 09:12:39.875955427
76,2743,3,2024-10-29 01:44:37.303325200
76,3117,1,2024-11-01 17:42:31.018309556
76,970,3,2024-11-06 13:51:57.413312044
76,856,3,2024-11-09 17:39:51.001248026
76,3101,2,2024-11-14 04:26:14.161087011
76,2497,4,2024-11-24 03:00:36.875423698
76,504,4,2024-11-25 17:38:22.238955557
76,1591,2,2024-11-26 21:57:34.203919850
76,3285,3,2024-11-27 05:27:18.345574479
76,2724,4,2024-11-28 01:05:14.431156408
76,3127,1,2024-11-29 12:02:30.511444762
76,2893,4,2024-12-06 08:56:04.033497697
76,628,4,2024-12-12 11:10:09.702273705
76,1140,4,2024-12-16 03:18:51.711582390
76,605,4,2024-12-22 22:06:15.281045771
76,3111,2,2024-12-23 13:02:33.859092896
76,1582,1,2025-01-08 10:16:37.783017059
76,3105,2,2025-01-09 05:30:33.552433975
76,942,3,2025-01-11 12:08:16.943049984
76,1565,2,2025-01-16 23:37:27.329154308
76,806,3,2025-01-18 16:27:33.495734558
76,849,4,2025-01-18 23:32:11.666842346
76,2101,4,2025-01-22 00:48:39.672526211
76,3107,2,2025-01-22 21:29:06.122237016
76,1699,1,2025-01-24 22:58:18.052590481
76,852,4,2025-01-25 14:34:13.418488121
76,2084,3,2025-01-25 21:01:28.460001243
76,490,3,2025-02-01 06:02:03.672377260
76,2747,4,2025-02-16 10:41:14.681546979
76,1597,2,2025-02-16 14:47:35.946880696
76,2166,3,2025-02-19 10:53:36.426217236
76,2838,4,2025-02-26 00:52:15.092702104
76,530,3,2025-02-27 05:36:11.355531402
76,1876,3,2025-03-01 13:03:35.660610730
76,1141,3,2025-03-04 14:10:15.168429125
76,535,2,2025-03-08 07:51:20.641718144
76,895,4,2025-03-13 03:38:56.569560286
76,3347,3,2025-04-02 01:14:40.557913080
76,3124,2,2025-04-11 05:00:16.404017355
76,1845,3,2025-04-13 10:20:12.426745843
76,500,3,2025-04-14 15:51:06.602996320
76,790,3,2025-04-15 10:50:43.241041308
76,1208,2,2025-04-21 22:47:19.027513916
76,1711,2,2025-04-22 08:27:24.433841007
76,2111,4,2025-04-25 08:27:41.360707091
76,3143,2,2025-04-30 21:37:55.288781101
76,2127,4,2025-05-01 04:41:58.465418098
76,3245,2,2025-05-02 06:02:41.721043246
76,1706,1,2025-05-08 00:10:16.536664551
76,2904,4,2025-05-09 11:29:33.558155794
76,2714,4,2025-05-11 17:38:46.113160703
76,2190,4,2025-05-15 08:51:45.913711891
76,581,3,2025-05-18 23:59:06.256373316
76,559,4,2025-05-21 10:04:57.353954297
76,1021,4,2025-05-22 10:10:02.505466662
76,1946,4,2025-05-31 16:55:58.077729125
76,1370,3,2025-06-02 06:47:14.576983165
76,2773,2,2025-06-22 11:02:47.821467083
76,743,4,2025-06-24 12:48:13.752561539
76,1131,3,2025-06-24 16:29:02.193757590
76,3307,2,2025-06-25 15:48:14.932526462
76,550,4,2025-07-03 09:28:13.540802151
76,660,3,2025-07-04 13:41:37.737845398
76,3236,3,2025-07-07 06:13:55.555850260
76,2036,4,2025-07-11 01:26:58.854100458
76,1573,2,2025-07-12 10:50:33.011869378
76,3063,3,2025-07-12 14:38:01.486994151
76,1768,4,2025-07-25 06:39:44.019420300
76,3114,3,2025-08-01 06:21:49.580313109
76,519,4,2025-08-02 18:26:21.506026801
76,1650,2,2025-08-03 18:56:59.601209506
76,3132,3,2025-08-10 03:31:22.809337012
76,772,3,2025-09-01 03:42:38.860574678
76,1953,2,2025-09-07 01:54:27.737314872
76,3125,3,2025-09-12 15:01:08.787611760
76,592,4,2025-09-12 17:36:59.719641808
76,2365,2,2025-09-17 03:52:52.766537502
76,1707,2,2025-09-19 02:51:15.304037694
76,870,4,2025-09-19 09:42:38.100512579
76,1598,2,2025-09-21 22:27:07.968772296
76,1760,3,2025-09-22 02:19:57.021977041
76,1995,3,2025-09-26 15:08:31.517515324
76,654,3,2025-09-28 13:59:37.939016890
76,603,2,2025-10-02 06:11:25.080850106
76,1079,2,2025-10-02 21:17:03.346053511
76,1828,4,2025-10-12 07:44:13.549661491
76,619,2,2025-10-13 08:07:27.391736012
76,3183,2,2025-10-19 06:10:44.394424792
77,2506,3,2024-11-01 16:54:34.759534078
77,303,2,2024-11-16 05:15:44.013023497
77,2904,3,2024-11-17 15:20:24.970020320
77,2819,4,2024-11-20 17:49:22.327222290
77,2436,4,2024-11-24 09:42:09.263010850
77,125,1,2024-11-24 14:23:44.984921566
77,2676,3,2024-11-27 11:19:42.608936354
77,3145,2,2024-11-28 13:11:49.069468657
77,2134,4,2024-11-29 17:52:52.196840098
77,224,2,2024-11-30 19:19:29.875316665
77,211,2,2024-12-09 21:28:56.175191781
77,947,4,2024-12-18 16:28:01.029389413
77,2788,2,2024-12-18 21:49:41.026341969
77,2264,3,2024-12-25 21:08:54.439039276
77,194,1,2024-12-28 21:35:32.832160241
77,3360,1,2025-01-16 11:09:20.781241162
77,123,2,2025-01-21 04:36:09.276353383
77,2814,3,2025-01-22 11:38:40.908773982
77,204,2,2025-01-31 13:08:49.695454909
77,1418,4,2025-02-15 14:11:22.176660232
77,2568,3,2025-03-05 04:02:51.178007444
77,177,2,2025-03-27 08:46:22.997085012
77,1059,2,2025-04-04 22:32:43.541183339
77,1112,4,2025-05-06 15:16:56.209220190
77,67,3,2025-06-02 18:47:44.307004601
77,3368,3,2025-06-09 13:48:40.126779199
77,754,4,2025-06-20 19:09:46.443673115
77,2193,3,2025-06-23 04:31:19.790297631
77,1374,3,2025-06-27 10:17:38.354674004
77,1356,4,2025-07-02 15:00:24.677723065
77,2249,3,2025-07-02 23:40:57.049506519
77,1790,2,2025-07-09 02:57:41.364386223
77,44,4,2025-07-13 00:27:34.168198057
77,3153,2,2025-07-15 12:10:45.352734815
77,1415,4,2025-07-17 08:01:03.897626366
77,3227,2,2025-08-03 10:48:48.562754784
77,95,4,2025-08-03 20:32:13.242070645
77,2956,3,2025-08-09 14:44:06.559410404
77,992,2,2025-08-11 17:46:26.139716998
77,153,2,2025-09-14 18:06:33.349008162
77,814,3,2025-09-14 20:29:01.810489543
77,2131,4,2025-09-15 05:07:07.090417460
77,1190,4,2025-09-24 13:46:05.371802106
77,113,3,2025-10-10 22:43:04.308746394
77,53,3,2025-10-21 05:23:32.600394122
77,802,2,2025-10-22 01:02:21.759872422
77,1942,4,2025-10-24 10:48:31.742422130
78,439,3,2024-10-26 06:18:11.337866121
78,1726,3,2024-10-28 09:15:06.563006553
78,1720,1,2024-11-07 16:57:15.956984290
78,427,4,2024-11-12 23:14:32.592842021
78,3234,2,2024-11-14 06:39:47.106667874
78,902,2,2024-11-16 01:19:00.408726079
78,3350,3,2024-11-24 04:06:34.671159860
78,1724,2,2024-11-24 17:03:00.891732405
78,626,2,2024-11-25 16:57:04.177831198
78,423,4,2024-11-29 21:24:33.687604618
78,3183,2,2024-12-11 12:49:15.523818451
78,431,3,2024-12-18 18:47:10.179053967
78,438,3,2024-12-29 14:44:05.784847366
78,432,4,2024-12-29 22:34:37.311515434
78,1853,2,2025-01-15 23:48:07.690964107
78,3218,2,2025-01-20 03:07:16.379328631
78,415,3,2025-01-31 18:21:46.508536118
78,412,3,2025-02-03 00:07:42.613844367
78,1725,2,2025-02-08 11:26:35.841009611
78,3359,2,2025-02-15 05:31:56.757302884
78,3372,2,2025-02-19 18:18:47.349176958
78,1713,3,2025-02-25 23:25:02.679788506
78,426,4,2025-02-26 15:57:44.553515360
78,437,3,2025-03-05 18:01:40.684130700
78,418,4,2025-03-24 23:13:16.407802179
78,3367,3,2025-03-28 05:35:05.385072194
78,3373,2,2025-04-12 04:18:41.527616162
78,424,3,2025-04-23 13:08:21.632748054
78,181,2,2025-05-02 19:13:09.302357644
78,420,2,2025-05-03 09:31:18.113188883
78,3378,3,2025-05-13 16:32:42.864645742
78,3334,3,2025-05-18 20:27:24.894961327
78,3366,3,2025-05-27 10:38:00.259080625
78,1717,3,2025-06-04 17:04:32.534911864
78,267,3,2025-06-10 19:53:11.461949788
78,3151,1,2025-06-16 20:04:16.586988963
78,2824,2,2025-06-18 11:58:16.166941907
78,3375,1,2025-07-06 13:25:16.785049066
78,434,4,2025-07-07 07:40:10.506600179
78,430,3,2025-07-07 14:35:27.106790822
78,440,3,2025-07-09 21:39:34.632041492
78,3362,2,2025-07-15 12:36:52.214362580
78,1714,2,2025-07-19 12:57:11.914719399
78,435,3,2025-07-20 17:13:43.741862662
78,414,4,2025-07-25 11:13:22.488472030
78,436,4,2025-07-29 19:50:07.409329847
78,433,3,2025-08-01 12:30:01.538900379
78,3352,3,2025-08-05 07:26:21.421825625
78,1723,2,2025-08-06 22:30:58.662443344
78,1352,2,2025-08-09 06:56:13.012908190
78,3347,2,2025-08-17 22:08:24.276768528
78,3351,1,2025-08-18 20:38:41.024851434
78,3175,2,2025-08-20 19:23:17.184161801
78,1719,2,2025-08-25 00:18:22.346163664
78,422,4,2025-08-26 12:32:09.459769879
78,3224,3,2025-09-02 08:46:00.684980080
78,3377,2,2025-09-21 00:40:00.005402431
78,425,4,2025-09-22 15:18:39.011357401
79,1068,4,2024-10-26 20:04:52.290992615
79,1207,3,2024-11-01 02:31:56.455310627
79,3107,1,2024-11-01 06:20:48.058158236
79,1416,4,2024-11-04 22:03:29.923881293
79,3106,2,2024-11-09 02:19:23.213910557
79,2253,4,2024-11-24 08:41:45.619145466
79,2693,4,2024-11-25 09:29:13.020192144
79,2984,3,2024-11-28 04:06:29.857724856
79,378,1,2024-11-29 11:31:58.939493566
79,2801,3,2024-12-06 21:09:19.489570716
79,2865,4,2024-12-08 12:12:22.261235374
79,1325,4,2024-12-09 05:44:55.311475110
79,2267,3,2024-12-10 00:41:09.339481975
79,353,1,2024-12-11 12:45:25.138113433
79,3116,2,2024-12-15 01:33:50.822733572
79,407,3,2024-12-23 06:53:59.347128311
79,2086,4,2024-12-24 06:35:23.451542083
79,1869,2,2024-12-28 02:44:24.126084587
79,2185,3,2024-12-28 23:19:30.423281286
79,967,3,2024-12-30 12:06:26.052655249
79,2127,4,2024-12-31 07:31:23.551820011
79,3125,2,2025-01-09 02:56:42.122478769
79,494,1,2025-01-28 11:58:59.443019531
79,882,4,2025-01-31 16:20:20.906945109
79,2005,4,2025-02-01 08:42:12.467359714
79,1362,3,2025-02-01 18:28:57.048000881
79,1239,3,2025-02-20 22:36:47.451779779
79,1119,4,2025-02-23 07:01:50.680680396
79,1902,3,2025-03-03 07:49:39.941847136
79,2935,4,2025-03-09 19:36:04.899206590
79,606,3,2025-03-12 18:17:48.589104764
79,450,3,2025-03-15 22:09:07.954020290
79,1091,3,2025-03-23 10:02:37.029327624
79,377,2,2025-03-29 00:59:26.770090204
79,1790,4,2025-03-30 06:17:56.005884670
79,3126,3,2025-04-06 06:50:31.564147431
79,3034,3,2025-04-08 07:55:16.932268009
79,1142,2,2025-04-11 20:16:59.471918311
79,3101,2,2025-04-17 01:39:38.806820864
79,389,1,2025-04-19 17:10:56.388997125
79,1989,2,2025-05-01 01:15:27.902179008
79,2460,3,2025-05-14 23:43:01.143287316
79,2838,2,2025-05-16 19:31:46.974177610
79,337,2,2025-05-18 02:23:09.313188758
79,2119,4,2025-05-20 13:11:55.070099466
79,561,3,2025-05-20 20:08:51.242248345
79,1846,4,2025-05-22 13:02:59.907352533
79,332,2,2025-05-22 16:49:02.162951443
79,1083,4,2025-06-04 18:08:31.392015431
79,3113,2,2025-06-10 21:25:22.994562320
79,403,3,2025-06-11 21:13:40.750928532
79,953,4,2025-06-15 05:06:40.896721888
79,877,4,2025-06-22 05:28:54.783730552
79,3122,2,2025-07-04 01:36:23.867638152
79,339,2,2025-07-16 19:20:14.472962625
79,504,3,2025-07-18 10:40:05.037854571
79,383,2,2025-07-25 08:44:43.237850927
79,376,2,2025-07-26 17:04:37.235753261
79,3109,2,2025-08-07 22:54:32.620122280
79,581,2,2025-08-12 16:37:49.105013832
79,1949,4,2025-09-06 02:07:40.457561765
79,1237,4,2025-09-17 13:56:34.234338719
79,2118,3,2025-09-18 21:27:55.586634502
79,2314,4,2025-10-02 17:53:36.279746309
79,2500,3,2025-10-04 16:24:58.548332021
79,2136,4,2025-10-05 13:06:43.850543302
79,2204,3,2025-10-10 11:25:16.344879977
79,2111,4,2025-10-13 23:23:26.720961396
79,1776,4,2025-10-16 07:03:37.047637720
79,1056,3,2025-10-19 02:04:08.682860523
79,3104,1,2025-10-22 19:31:40.404897697
79,2806,4,2025-10-23 23:07:21.035199530
80,383,2,2024-10-27 04:17:43.921931740
80,1464,1,2024-10-31 09:40:45.779629093
80,1400,3,2024-11-01 22:56:36.066051059
80,1075,3,2024-11-05 19:56:26.337352382
80,544,3,2024-11-16 09:28:19.825720136
80,264,2,2024-11-23 07:01:12.711824271
80,993,4,2024-12-07 16:49:22.333657733
80,1279,4,2024-12-21 21:54:31.900542301
80,541,3,2024-12-24 13:33:44.772475055
80,252,3,2024-12-25 16:25:28.046554936
80,329,3,2024-12-26 15:29:57.421351021
80,309,1,2024-12-26 21:26:17.993062566
80,355,3,2024-12-27 12:28:25.113972446
80,1455,3,2024-12-28 19:22:30.983726898
80,1814,2,2024-12-29 07:47:35.843046656
80,2247,4,2024-12-30 20:08:15.778759470
80,230,3,2025-01-06 03:26:37.313916434
80,3070,2,2025-01-09 07:10:47.742103868
80,1425,3,2025-01-12 10:53:47.153693161
80,1837,3,2025-01-17 20:32:28.789048395
80,887,4,2025-01-19 20:04:03.233824030
80,1498,2,2025-01-19 23:58:35.861332462
80,1435,2,2025-01-20 12:58:00.414473450
80,270,3,2025-01-22 22:53:53.204435970
80,1424,2,2025-01-25 07:44:55.781807172
80,1730,3,2025-01-31 18:06:47.211335637
80,401,2,2025-02-01 14:05:20.972048901
80,651,3,2025-02-02 15:57:36.809832292
80,1538,3,2025-02-03 06:30:54.301646877
80,394,3,2025-02-05 15:14:04.829125158
80,340,1,2025-02-10 08:00:54.966469044
80,1997,3,2025-02-24 20:00:36.816483032
80,374,1,2025-02-26 08:57:26.834213501
80,924,4,2025-02-27 10:19:54.382698737
80,1429,2,2025-02-27 16:13:14.638280984
80,372,2,2025-03-05 15:36:18.318787495
80,325,2,2025-03-05 19:39:06.210330175
80,215,3,2025-03-06 13:01:30.054077392
80,350,2,2025-03-07 00:13:45.192034010
80,781,4,2025-03-10 21:42:27.651031269
80,260,1,2025-03-11 22:15:06.082216013
80,1543,3,2025-03-12 04:39:04.760066560
80,2615,4,2025-03-12 18:19:57.871505793
80,1486,2,2025-03-17 04:09:35.576271275
80,516,4,2025-03-17 22:02:45.448432678
80,3019,2,2025-03-20 07:17:21.446302913
80,1446,3,2025-03-23 18:34:24.116537662
80,567,3,2025-03-23 19:46:18.571321646
80,135,3,2025-04-05 21:25:50.025982674
80,975,4,2025-04-17 11:57:11.936598867
80,219,2,2025-04-23 10:54:42.187551586
80,206,3,2025-04-26 12:29:57.742483189
80,2606,3,2025-04-28 00:18:25.803893443
80,1978,4,2025-04-28 00:55:21.806133617
80,3040,4,2025-05-01 03:16:31.700979941
80,1052,4,2025-05-18 15:02:12.720903151
80,1297,4,2025-06-02 03:07:44.445593998
80,534,4,2025-06-03 00:59:56.880960975
80,1049,3,2025-06-08 07:39:23.594495390
80,581,3,2025-06-10 12:59:21.093832418
80,1542,2,2025-06-15 21:57:27.612519056
80,247,2,2025-06-21 05:32:24.188609611
80,1515,3,2025-06-22 22:49:37.066075068
80,911,3,2025-06-29 05:17:15.139812596
80,284,3,2025-06-29 15:11:28.860674199
80,2160,3,2025-06-30 13:38:22.402562466
80,1079,3,2025-06-30 20:39:57.251839745
80,2811,2,2025-07-02 08:08:55.402792785
80,1546,2,2025-07-09 02:39:15.967026260
80,218,1,2025-07-09 09:43:24.826452591
80,1098,4,2025-07-10 22:59:10.749820355
80,456,4,2025-07-12 07:10:07.999421760
80,188,2,2025-07-20 03:48:48.948333580
80,641,4,2025-07-31 16:40:07.466240861
80,2235,3,2025-07-31 18:13:22.805421162
80,670,4,2025-08-02 14:54:21.268428516
80,15,2,2025-08-03 22:08:48.620237324
80,941,3,2025-08-06 05:44:06.097315520
80,2544,4,2025-08-09 05:02:30.170797762
80,1516,2,2025-08-18 20:41:55.056206308
80,396,2,2025-08-27 10:42:29.111896541
80,1184,3,2025-09-03 08:08:11.775901441
80,780,3,2025-09-03 13:16:43.003610019
80,442,4,2025-09-05 14:40:07.452174228
80,1474,2,2025-09-07 04:45:45.317443047
80,112,2,2025-09-11 21:06:28.802712984
80,2751,2,2025-09-15 00:46:11.740627103
80,1551,3,2025-09-17 09:40:10.765271645
80,627,4,2025-09-18 03:04:57.474728148
80,1173,3,2025-09-26 01:23:29.495930597
80,1554,2,2025-09-29 04:17:02.325914737
80,2913,4,2025-09-29 10:12:55.121477615
80,239,2,2025-10-05 19:22:24.067598093
80,172,1,2025-10-12 16:21:25.342630997
80,444,3,2025-10-13 13:04:26.507813457
80,400,3,2025-10-14 06:27:23.305909406
80,2448,3,2025-10-16 17:48:17.224337079
80,895,3,2025-10-21 08:05:37.358734053
80,652,3,2025-10-22 15:27:34.793486327
80,1473,2,2025-10-24 00:40:59.647070430
81,3225,3,2024-11-01 00:52:31.263753974
81,849,3,2024-11-13 11:05:10.304695723
81,1798,2,2024-12-05 19:23:24.878304257
81,651,4,2024-12-13 08:33:43.571721337
81,1316,4,2024-12-15 22:56:31.699561547
81,913,4,2024-12-20 14:52:09.838108651
81,2255,2,2024-12-24 10:41:04.196007065
81,332,1,2025-01-10 04:42:53.624312092
81,3254,2,2025-01-10 23:38:18.054806454
81,873,4,2025-01-31 18:46:19.560865883
81,520,4,2025-02-11 09:34:32.307917519
81,738,3,2025-03-15 11:03:43.481691133
81,558,4,2025-03-17 13:18:17.089955371
81,1002,3,2025-03-22 12:00:19.244162774
81,1207,3,2025-03-30 03:39:10.554658988
81,652,3,2025-03-30 16:53:39.829268862
81,506,4,2025-04-03 08:04:52.323951766
81,379,2,2025-04-11 01:57:52.306089995
81,3306,2,2025-04-11 22:02:10.805829508
81,3197,3,2025-05-11 20:09:05.673918910
81,1122,3,2025-05-29 22:25:32.367759135
81,593,4,2025-06-03 21:43:41.043303277
81,570,3,2025-06-21 00:23:44.589037735
81,761,4,2025-07-16 05:58:18.717713751
81,1822,3,2025-07-19 05:41:35.870313179
81,3294,2,2025-08-03 07:36:23.213872395
81,501,4,2025-08-19 10:18:42.232816193
81,1183,3,2025-08-19 18:14:26.265222680
81,971,3,2025-08-21 14:53:59.235205092
81,852,3,2025-08-23 17:07:20.534981037
81,573,3,2025-08-24 03:38:16.267291351
81,1832,2,2025-08-24 23:32:31.902289536
81,533,4,2025-08-29 23:04:59.713667624
81,552,3,2025-09-04 18:03:03.467321895
81,551,3,2025-09-10 23:44:27.312696956
81,1225,3,2025-09-15 17:23:31.625781894
81,1310,4,2025-09-16 07:27:17.416641578
81,493,3,2025-09-17 04:22:28.825751778
81,666,4,2025-09-24 02:12:27.191627208
81,622,4,2025-09-26 21:27:19.125236165
81,3320,3,2025-09-28 13:35:12.988520317
81,3128,1,2025-10-01 01:24:00.587126654
81,2356,2,2025-10-02 05:27:17.554254815
81,671,3,2025-10-05 16:10:26.017585602
81,495,2,2025-10-09 22:47:57.317501925
81,754,4,2025-10-17 01:54:17.284569677
82,412,2,2024-10-26 09:09:06.502980675
82,1471,2,2024-11-09 08:13:26.078279843
82,436,1,2024-11-12 14:21:33.763966307
82,1087,3,2024-11-12 16:19:50.052595129
82,2801,4,2024-11-18 10:25:25.248660987
82,1455,3,2024-11-19 06:10:47.044206007
82,416,2,2024-11-27 06:08:48.895191128
82,575,2,2024-12-12 06:17:52.376465671
82,47,2,2024-12-16 20:20:00.562753071
82,432,1,2024-12-17 03:36:47.490552890
82,1240,2,2024-12-22 15:08:30.662491680
82,2200,4,2024-12-26 15:47:31.615573611
82,807,3,2024-12-30 22:13:46.146640676
82,1974,4,2025-01-03 07:32:03.371195517
82,2497,4,2025-01-05 06:37:11.222812955
82,81,3,2025-01-06 15:20:59.767189140
82,910,3,2025-01-17 13:56:23.233991083
82,2646,4,2025-01-19 15:06:49.860466199
82,253,2,2025-01-21 17:32:50.773558909
82,89,1,2025-01-30 06:54:54.363973707
82,1539,3,2025-02-07 21:03:36.813145256
82,1237,2,2025-02-08 18:13:12.707472147
82,2667,4,2025-02-17 18:48:56.024596034
82,2882,4,2025-02-19 12:55:46.901974201
82,1547,3,2025-03-07 07:32:13.680655135
82,2480,4,2025-03-08 14:18:57.888984546
82,1428,4,2025-03-22 21:08:46.602001468
82,71,1,2025-03-29 20:46:37.813309917
82,20,3,2025-04-10 03:25:25.925880065
82,1472,4,2025-04-14 00:25:18.520422929
82,1500,3,2025-04-15 23:50:48.888543608
82,2037,3,2025-04-18 09:27:40.710888283
82,2688,4,2025-04-19 19:59:12.465673491
82,2560,2,2025-04-22 14:20:50.063157543
82,2558,4,2025-04-24 19:56:29.291266248
82,28,3,2025-05-07 07:01:19.023098405
82,2820,4,2025-05-14 06:13:13.134325881
82,514,3,2025-05-20 01:55:04.197942555
82,424,2,2025-05-23 23:57:22.657601159
82,38,2,2025-06-06 06:09:41.050981663
82,3053,4,2025-06-15 02:53:36.389392909
82,431,2,2025-06-15 07:53:04.133518882
82,430,2,2025-06-16 12:30:05.601540029
82,422,1,2025-06-27 22:45:42.971199788
82,2436,4,2025-07-02 08:23:05.442663945
82,2523,3,2025-07-08 03:23:39.896896735
82,3069,3,2025-07-10 18:06:51.417280350
82,2848,4,2025-07-12 15:57:10.792750597
82,62,2,2025-07-16 13:07:53.105180919
82,2783,2,2025-07-23 03:24:02.325819526
82,1490,4,2025-07-29 15:36:02.683433853
82,2979,4,2025-07-30 09:24:08.472405370
82,419,3,2025-08-23 09:19:43.242156297
82,80,1,2025-08-27 20:46:02.275994472
82,1742,4,2025-09-09 04:01:04.436115365
82,417,3,2025-09-11 17:40:44.400169980
82,2843,3,2025-09-15 04:15:24.790841088
82,9,1,2025-09-18 05:43:29.331402227
82,1538,3,2025-09-20 23:35:07.625790130
82,2067,4,2025-09-27 14:20:16.694527552
82,439,2,2025-09-29 14:23:35.636220213
82,1307,3,2025-10-03 05:21:26.846071579
82,2618,2,2025-10-06 07:58:01.765130665
82,418,2,2025-10-09 07:05:38.959698152
82,1893,4,2025-10-18 00:15:22.476436764
82,1216,3,2025-10-20 22:11:07.450076494
82,1165,2,2025-10-25 12:06:33.393680848
83,541,1,2024-10-27 03:56:14.747032890
83,595,3,2024-11-06 16:09:14.718578158
83,473,3,2024-11-12 01:35:21.598872360
83,1504,4,2024-11-17 03:02:54.605538957
83,592,3,2024-11-26 22:28:00.376448378
83,11,2,2024-12-03 04:12:07.107579849
83,1482,4,2024-12-07 03:58:20.606062664
83,1487,4,2024-12-08 03:41:24.366182297
83,334,4,2024-12-10 07:28:20.910733695
83,411,3,2024-12-15 08:56:24.750521705
83,19,2,2024-12-17 08:49:07.020753793
83,374,3,2024-12-26 01:52:25.681782707
83,408,4,2024-12-31 05:25:37.786388586
83,1554,2,2025-01-01 17:05:40.462226640
83,403,3,2025-01-04 11:34:39.751963293
83,485,2,2025-01-06 07:25:12.276927127
83,3114,2,2025-01-17 12:33:00.676707785
83,3122,1,2025-01-20 23:15:24.908840650
83,521,2,2025-01-21 03:53:47.639396870
83,1550,4,2025-01-29 10:34:39.751323150
83,1481,2,2025-02-01 03:57:57.754612982
83,92,3,2025-02-12 11:53:40.068468381
83,1459,4,2025-02-14 04:49:12.624504069
83,49,3,2025-02-19 03:23:45.442806130
83,1429,4,2025-02-22 12:28:23.622507265
83,1512,4,2025-02-23 03:43:00.235816715
83,1426,4,2025-03-01 15:38:03.757963764
83,3102,3,2025-03-03 02:27:45.038380345
83,1445,4,2025-03-04 01:43:22.388615394
83,1474,4,2025-03-10 00:44:40.555784127
83,379,3,2025-03-17 07:55:59.232434671
83,399,4,2025-03-22 13:56:23.706798347
83,355,3,2025-03-24 16:26:00.642777376
83,1422,4,2025-03-27 22:04:23.192524746
83,381,4,2025-03-29 04:12:26.747703386
83,552,1,2025-04-06 12:34:17.302433483
83,1541,4,2025-04-10 11:25:16.418321282
83,3124,3,2025-04-14 15:25:50.993526496
83,1540,3,2025-04-16 10:02:26.178690914
83,94,1,2025-04-18 21:16:46.412277725
83,54,2,2025-04-22 13:42:51.560127551
83,378,4,2025-04-30 02:19:32.791923216
83,527,2,2025-05-07 12:24:56.399510097
83,1463,3,2025-05-09 04:52:05.373537585
83,372,4,2025-05-12 21:47:42.028638724
83,3106,3,2025-05-19 18:01:18.528584737
83,97,2,2025-05-29 17:50:27.314349614
83,1450,3,2025-06-02 08:17:12.905263923
83,1556,4,2025-06-19 08:39:05.827336267
83,2291,2,2025-06-20 16:05:57.907934263
83,1538,4,2025-07-08 02:41:09.111865163
83,325,4,2025-07-08 18:36:47.021007530
83,367,3,2025-07-10 17:40:02.596523318
83,383,3,2025-07-10 17:55:33.584680602
83,53,2,2025-07-11 08:58:14.030339543
83,3101,3,2025-07-13 05:06:15.055928286
83,1444,4,2025-07-17 04:02:45.363886584
83,389,3,2025-07-19 01:43:21.252024371
83,58,2,2025-07-19 07:46:00.897769772
83,3100,2,2025-07-24 13:50:54.773975156
83,2779,2,2025-07-25 05:56:31.209505182
83,331,3,2025-07-27 18:11:07.433093328
83,1505,4,2025-07-29 14:56:55.993761163
83,18,2,2025-07-31 22:44:46.477496706
83,1521,4,2025-08-02 21:17:10.864501584
83,490,1,2025-08-06 15:55:51.586132009
83,369,2,2025-08-14 09:50:36.320273280
83,1529,4,2025-08-20 16:03:10.398808014
83,1453,3,2025-08-28 10:53:08.986544780
83,1427,4,2025-08-29 14:21:10.889262725
83,1496,4,2025-08-31 21:20:41.166021977
83,1536,4,2025-09-04 19:40:51.716207121
83,624,3,2025-09-12 09:18:31.950502578
83,353,3,2025-09-14 09:55:13.407900449
83,536,3,2025-09-18 11:34:45.309933111
83,1439,3,2025-09-29 22:41:38.238320757
83,463,3,2025-10-13 19:02:59.746201660
83,578,3,2025-10-17 10:16:46.779566634
83,623,1,2025-10-20 08:23:07.268116575
83,71,1,2025-10-21 13:52:54.894560456
84,92,1,2024-10-30 21:47:12.679272484
84,3166,3,2024-11-15 05:18:09.122300207
84,625,3,2024-11-18 04:35:34.192840592
84,250,1,2024-11-18 13:10:32.352448418
84,548,4,2024-11-19 04:37:27.915967935
84,614,3,2024-11-24 12:06:44.416240905
84,1201,3,2024-11-26 10:30:25.824778264
84,119,3,2024-12-07 01:14:56.038475183
84,770,4,2024-12-11 22:21:28.470007795
84,3177,3,2024-12-21 01:00:32.119206948
84,3215,3,2024-12-26 15:00:46.471942018
84,1527,2,2025-01-13 08:23:25.515527851
84,47,1,2025-01-15 13:35:42.444040712
84,70,2,2025-01-16 08:28:01.941887584
84,645,4,2025-02-03 14:02:57.484940143
84,704,4,2025-02-03 16:12:49.209339347
84,1494,4,2025-02-09 02:31:01.924326589
84,55,1,2025-02-09 13:13:52.481106019
84,74,3,2025-02-18 18:12:46.040511195
84,3129,2,2025-02-24 17:03:28.537844595
84,463,3,2025-02-28 12:24:41.010423435
84,1525,4,2025-03-12 11:07:07.323431605
84,620,3,2025-03-22 02:38:28.771537652
84,3151,3,2025-04-06 05:03:48.967266576
